temp_c,condition,wind_kph,pressure_mb,precip_mm,humidity,cloud,feelslike_c,vis_km,state
26,20,2.2,1012,0,54,0,26.8,10,7
28.9,20,4.9,1011,0,46,0,29.4,10,7
31.7,20,7.7,1010,0,38,0,32,10,7
34.6,20,10.4,1009,0,30,0,34.6,10,7
35.2,20,13.1,1008,0,26,0,34.8,10,7
35.9,20,15.7,1007,0,22,0,34.9,10,7
36.5,20,18.4,1007,0,19,0,35.1,10,7
33.7,20,16.8,1007,0,22,0,32.4,10,7
31,20,15.2,1007,0,25,0,29.7,10,7
28.2,0,13.7,1008,0,28,0,27,10,7
26.7,0,12.8,1008,0,32,0,26.2,10,7
25.3,0,12,1008,0,36,0,25.5,10,7
23.8,0,11.2,1009,0,40,0,24.7,10,7
23.1,0,8.4,1009,0,41,0,24.5,10,7
22.4,0,5.6,1008,0,43,0,24.4,10,7
21.6,0,7.9,1009,0,35,0,21.6,10,7
20.8,0,6.7,1009,0,34,0,20.8,10,7
20.1,0,5.5,1009,0,33,0,20.1,10,7
19.3,0,4.3,1008,0,32,0,19.3,10,7
19.4,0,4.8,1009,0,31,0,19.4,10,7
19.5,0,5.3,1009,0,31,1,19.5,10,7
19.6,0,5.8,1009,0,30,1,19.6,10,7
21.8,20,5.8,1010,0,29,1,21.8,10,7
24.1,20,5.8,1010,0,28,0,23.5,10,7
26.3,20,5.8,1011,0,27,0,25.4,10,7
28.7,20,6.8,1010,0,25,0,27.5,10,7
31.2,20,7.9,1010,0,23,0,29.7,10,7
33.6,20,9,1009,0,22,0,31.8,10,7
34,20,8.5,1008,0,21,0,32.2,10,7
34.4,20,8,1008,0,20,0,32.5,10,7
34.8,20,7.6,1007,0,19,0,32.9,10,7
32.4,20,8.9,1008,0,23,0,30.8,10,7
29.9,20,10.2,1008,0,27,0,28.7,10,7
27.5,0,11.5,1009,0,31,0,26.6,10,7
25.8,0,10.7,1009,0,32,0,25.6,10,7
24.1,0,9.8,1010,0,32,0,24.7,10,7
22.4,0,9,1010,0,33,0,23.7,10,7
22.1,0,9.1,1010,0,33,1,23.6,10,7
21.7,0,9.2,1010,0,34,1,21.7,10,7
25.7,0,10.8,1008,0,31,0,25.2,10,7
25.3,0,11.3,1008,0,32,0,25.1,10,7
25,0,11.8,1008,0,34,0,24.9,10,7
24.6,0,12.2,1008,0,35,0,24.8,10,7
24.3,0,12.8,1009,0,36,0,24.7,10,7
24.1,0,13.4,1009,0,37,0,24.7,10,7
23.8,0,14,1010,0,39,0,24.6,10,7
25.2,20,15.8,1010,0,37,0,25.5,10,7
26.7,20,17.6,1011,0,35,0,26.4,10,7
28.1,20,19.4,1011,0,33,0,27.3,10,7
29.6,20,19.3,1011,0,30,0,28.6,10,7
31,20,19.2,1010,0,28,0,29.8,10,7
32.5,20,19.1,1010,0,26,0,31.1,10,7
33.7,20,17.4,1009,0,25,0,32.5,10,7
34.9,20,15.7,1008,0,24,0,34,10,7
36.1,20,14,1008,0,24,0,35.4,10,7
34.4,20,12.2,1008,0,26,0,33.7,10,7
32.7,20,10.4,1008,0,29,1,32,10,7
31,0,8.6,1008,0,32,1,30.3,10,7
29.7,0,9.1,1009,0,35,1,29.2,10,7
28.3,0,9.6,1009,0,37,2,28,10,7
27,0,10.1,1010,0,40,2,26.9,10,7
26.7,0,9.8,1010,0,40,2,26.7,10,7
26.5,0,9.6,1010,0,40,2,26.4,10,7
25.7,0,10.8,1009,0,32,0,25.3,10,7
25.2,0,10.9,1009,0,33,0,25.1,10,7
24.8,0,11,1008,0,35,0,24.9,10,7
24.3,0,11.2,1008,0,36,0,24.7,10,7
23.9,0,11.5,1009,0,38,0,24.6,10,7
23.6,0,11.9,1009,0,40,0,24.6,10,7
23.2,0,12.2,1010,0,41,0,24.5,10,7
24.6,20,14.4,1010,0,39,0,25.3,10,7
26,20,16.6,1011,0,37,0,26,10,7
27.4,20,18.7,1011,0,35,0,26.8,10,7
29,20,18.8,1011,0,32,0,28.1,10,7
30.7,20,19,1010,0,28,0,29.5,10,7
32.3,20,19.1,1010,0,25,0,30.8,10,7
32.9,20,17.8,1009,0,24,0,31.4,10,7
33.6,20,16.4,1008,0,23,0,32,10,7
34.2,20,15.1,1008,0,22,0,32.6,10,7
33.2,20,12.8,1008,0,25,0,31.9,10,7
32.2,20,10.6,1008,0,28,1,31.1,10,7
31.2,0,8.3,1008,0,31,1,30.4,10,7
29.8,0,9.1,1009,0,33,1,29.2,10,7
28.4,0,10,1009,0,36,0,28,10,7
27,0,10.8,1010,0,39,0,26.8,10,7
26.7,0,10.8,1010,0,39,1,26.6,10,7
26.5,0,10.8,1010,0,39,1,26.3,10,7
23.7,0,8.3,1008,0,33,0,24.2,10,7
23.2,0,9.2,1008,0,34,0,24.1,10,7
22.7,0,10.2,1008,0,36,0,24,10,7
22.2,0,11.2,1008,0,38,0,23.9,10,7
22,0,11.6,1009,0,38,0,22,10,7
21.7,0,12.1,1009,0,39,0,21.7,10,7
21.5,0,12.6,1009,0,40,0,21.5,10,7
23.2,20,14.3,1010,0,39,0,24.7,10,7
24.8,20,16,1011,0,37,0,25.4,10,7
26.5,20,17.6,1011,0,36,0,26.2,10,7
29,20,18.1,1011,0,33,0,28.6,10,7
31.6,20,18.6,1010,0,31,0,31.1,10,7
34.1,20,19.1,1009,0,28,0,33.5,10,7
34.5,20,17.4,1009,0,27,0,34,10,7
34.9,20,15.7,1008,0,27,0,34.4,10,7
35.3,20,14,1007,0,26,0,34.9,10,7
33,20,10.9,1008,0,29,0,32.6,10,7
30.8,20,7.8,1008,0,32,0,30.2,10,7
28.5,0,4.7,1008,0,35,0,27.9,10,7
27.6,0,5.5,1009,0,36,0,27.2,10,7
26.6,0,6.4,1009,0,37,0,26.4,10,7
25.7,0,7.2,1010,0,38,0,25.7,10,7
25.2,0,7.6,1010,0,39,0,25.5,10,7
24.7,0,7.9,1009,0,40,1,25.2,10,7
22.5,0,7.6,1009,0,30,0,23.4,10,7
22.2,0,8.4,1008,0,31,0,23.4,10,7
21.9,0,9.2,1008,0,32,0,21.9,10,7
21.6,0,10.1,1008,0,33,0,21.6,10,7
21.4,0,10.8,1008,0,34,0,21.4,10,7
21.2,0,11.5,1009,0,35,0,21.2,10,7
21,0,12.2,1009,0,37,0,21,10,7
22.8,20,13.4,1010,0,36,0,22.6,10,7
24.5,20,14.6,1010,0,35,0,24.3,10,7
26.3,20,15.8,1011,0,34,0,25.9,10,7
28.8,20,16.8,1011,0,32,0,28.3,10,7
31.2,20,17.8,1010,0,30,0,30.7,10,7
33.7,20,18.7,1009,0,28,0,33.1,10,7
34,20,16.9,1009,0,28,0,33.6,10,7
34.4,20,15.1,1008,0,29,0,34.1,10,7
34.7,20,13.3,1007,0,29,0,34.6,10,7
32.4,20,10.9,1008,0,31,0,32.2,10,7
30.2,20,8.5,1008,0,34,0,29.8,10,7
27.9,0,6.1,1008,0,37,0,27.4,10,7
26.9,0,6.6,1009,0,37,0,26.6,10,7
25.9,0,7.1,1009,0,37,0,25.9,10,7
24.9,0,7.6,1010,0,37,0,25.1,10,7
24.3,0,5.4,1009,0,38,0,24.9,10,7
23.8,0,3.2,1009,0,40,0,24.7,10,7
21.7,0,2.9,1008,0,45,0,21.7,10,7
21.3,0,2.3,1008,0,46,0,21.3,10,7
20.8,0,1.7,1008,0,48,0,20.8,10,7
20.4,0,1.1,1008,0,50,0,20.4,10,7
20.2,0,1.6,1008,0,49,0,20.2,10,7
19.9,0,2,1009,0,48,0,19.9,10,7
19.7,0,2.5,1009,0,47,0,19.7,10,7
21.7,20,2.6,1010,0,43,0,21.7,10,7
23.6,20,2.8,1010,0,39,0,23.5,10,7
25.6,20,2.9,1011,0,34,0,25.4,10,7
28.4,20,5.9,1010,0,30,0,27.8,10,7
31.3,20,8.9,1009,0,27,0,30.2,10,7
34.1,20,11.9,1009,0,23,0,32.6,10,7
34.6,20,11.6,1008,0,22,0,33.1,10,7
35.1,20,11.4,1008,0,21,0,33.6,10,7
35.6,20,11.2,1007,0,21,0,34.1,10,7
33,20,8.9,1007,0,25,0,31.7,10,7
30.3,20,6.6,1008,0,29,0,29.4,10,7
27.7,0,4.3,1008,0,34,0,27,10,7
26.2,0,6.2,1009,0,37,0,26.2,10,7
24.6,0,8.2,1009,0,40,0,25.3,10,7
23.1,0,10.1,1010,0,43,0,24.5,10,7
22.6,0,10.7,1010,0,44,0,24.4,10,7
22.1,0,11.3,1010,0,46,1,24.3,10,7
12.8,0,10.1,1010,0,58,0,12,10,8
12.6,0,10.2,1010,0,55,0,11.7,10,8
12.3,0,10.3,1010,0,53,0,11.4,10,8
12.1,0,10.4,1010,0,51,0,11.1,10,8
13.2,0,10.6,1010,0,49,0,12.6,10,8
14.4,0,10.7,1010,0,47,0,14,10,8
15.5,0,10.8,1011,0,46,0,15.5,10,8
18.1,20,8.9,1011,0,43,0,18.1,10,8
20.8,20,7,1010,0,40,0,20.8,10,8
23.4,20,5,1010,0,38,0,24.4,10,8
25.6,20,5.6,1009,0,36,1,25.9,10,8
27.8,20,6.2,1009,0,33,2,27.5,10,8
30,20,6.8,1008,0,31,3,29,10,8
29.7,20,7.1,1007,0,34,4,29,10,8
29.4,20,7.3,1007,0,37,4,29,10,8
29.1,20,7.6,1006,0,40,4,29,10,8
26.5,20,5.8,1007,0,48,4,27.5,10,8
23.9,20,4,1008,0,57,4,25.9,10,8
21.3,0,2.2,1008,0,65,3,21.3,10,8
18.9,0,4.1,1009,0,66,4,18.8,10,8
16.4,0,6,1010,0,66,5,16.2,10,8
14,0,7.9,1010,0,67,5,13.7,10,8
13.8,0,8.4,1010,0,65,4,13.4,10,8
13.6,0,8.9,1010,0,62,3,13.1,10,8
23.2,0,6.5,1005,0,34,0,24.1,10,8
22.7,0,6.2,1005,0,36,0,24,10,8
22.1,0,6,1005,0,37,0,24,10,8
21.6,0,5.8,1005,0,39,0,21.6,10,8
21.2,0,5.3,1005,0,39,0,21.2,10,8
20.8,0,4.8,1005,0,39,0,20.8,10,8
20.4,0,4.3,1006,0,40,0,20.4,10,8
22.4,20,4.3,1006,0,36,0,22.1,10,8
24.5,20,4.3,1007,0,32,0,23.9,10,8
26.5,20,4.3,1007,0,29,0,25.6,10,8
29.3,20,3.5,1007,0,26,0,28.1,10,8
32.1,20,2.6,1006,0,23,0,30.7,10,8
34.9,20,1.8,1005,0,21,0,33.2,10,8
35.5,20,1.8,1005,0,19,0,34,10,8
36.2,20,1.8,1004,0,18,0,34.7,10,8
36.8,20,1.8,1003,0,16,0,35.5,10,8
34.5,20,1.7,1003,0,18,0,33,10,8
32.3,20,1.6,1003,0,20,0,30.5,10,8
30,0,1.4,1003,0,22,0,28,10,8
28.7,0,2.3,1004,0,24,0,27.1,10,8
27.4,0,3.1,1004,0,25,0,26.1,10,8
26.1,0,4,1005,0,27,0,25.2,10,8
25.5,0,4.4,1004,0,28,0,24.9,10,8
24.9,0,4.9,1004,0,29,0,24.6,10,8
12.8,0,10.1,1010,0,58,0,12,10,8
12.6,0,10.2,1010,0,55,0,11.7,10,8
12.3,0,10.3,1010,0,53,0,11.4,10,8
12.1,0,10.4,1010,0,51,0,11.1,10,8
13.2,0,10.6,1010,0,49,0,12.6,10,8
14.4,0,10.7,1010,0,47,0,14,10,8
15.5,0,10.8,1011,0,46,0,15.5,10,8
18.1,20,8.9,1011,0,43,0,18.1,10,8
20.8,20,7,1010,0,40,0,20.8,10,8
23.4,20,5,1010,0,38,0,24.4,10,8
25.6,20,5.6,1009,0,36,1,25.9,10,8
27.8,20,6.2,1009,0,33,2,27.5,10,8
30,20,6.8,1008,0,31,3,29,10,8
29.7,20,7.1,1007,0,34,4,29,10,8
29.4,20,7.3,1007,0,37,4,29,10,8
29.1,20,7.6,1006,0,40,4,29,10,8
26.5,20,5.8,1007,0,48,4,27.5,10,8
23.9,20,4,1008,0,57,4,25.9,10,8
21.3,0,2.2,1008,0,65,3,21.3,10,8
18.9,0,4.1,1009,0,66,4,18.8,10,8
16.4,0,6,1010,0,66,5,16.2,10,8
14,0,7.9,1010,0,67,5,13.7,10,8
13.8,0,8.4,1010,0,65,4,13.4,10,8
13.6,0,8.9,1010,0,62,3,13.1,10,8
22.6,0,8.3,1005,0,64,15,24.8,10,8
22.4,0,8.3,1004,0,65,15,24.7,10,8
22.1,0,8.3,1004,0,65,14,24.7,10,8
21.9,0,8.3,1004,0,66,14,21.9,10,8
21.7,0,7.6,1004,0,67,13,21.7,10,8
21.5,0,6.8,1005,0,69,12,21.5,10,8
21.3,20,6.1,1006,0,71,11,21.3,10,8
23.5,20,6.8,1006,0,65,10,26,10,8
25.7,20,7.6,1006,0,60,9,27.5,10,8
27.9,20,8.3,1006,0,55,8,29.1,10,8
30,20,7.4,1005,0,52,7,32.2,10,8
32.1,20,6.6,1004,0,50,7,35.3,10,8
34.2,20,5.8,1004,0,47,6,38.4,10,8
34.3,20,5.4,1003,0,48,6,38.9,10,8
34.5,20,5,1002,0,48,6,39.5,10,8
34.6,20,4.7,1002,0,49,6,40,10,8
32.3,20,4.1,1002,0,55,7,36.7,10,8
30.1,20,3.5,1002,0,60,8,33.3,10,8
27.8,0,2.9,1003,0,65,9,30,10,8
26.8,0,4.2,1003,0,66,11,28.7,10,8
25.7,0,5.5,1004,0,67,13,27.5,10,8
24.7,0,6.8,1005,0,69,16,26.2,10,8
24.8,0,5.8,1004,0,70,38,26.4,10,8
25,19,4.7,1004,0.03,72,61,26.7,10,8
23.8,19,7.6,1012,0.09,91,81,26.1,9,8
23.7,19,7,1011,0.04,92,63,26,9.3,8
23.6,14,6.4,1011,0,92,45,25.9,9.7,8
23.5,14,5.8,1011,0,92,27,25.8,10,8
23.4,14,5,1011,0,92,25,25.7,10,8
23.2,0,4.3,1011,0,93,24,25.5,10,8
23.1,0,3.6,1011,0,93,23,25.4,10,8
24.5,0,5.3,1012,0,89,37,27.2,10,8
25.9,19,7,1012,0.03,84,51,29.1,10,8
27.3,19,8.6,1013,0.04,80,65,30.9,10,8
28.4,19,9.5,1012,0.02,75,61,32.4,10,8
29.5,19,10.3,1012,0.03,71,58,34,10,8
30.6,19,11.2,1012,0.04,66,54,35.5,10,8
30.2,19,12.5,1011,0.02,68,62,35,10,8
29.9,19,13.8,1011,0.03,69,71,34.6,10,8
29.5,19,15.1,1010,0.04,71,79,34.1,10,8
28.3,19,13.9,1011,0.02,77,82,32.4,9.7,8
27.1,19,12.7,1011,0.13,83,85,30.8,9.3,8
25.9,19,11.5,1012,0.18,88,88,29.1,9,8
25.4,19,10.7,1012,0.09,88,64,28.3,9.3,8
24.8,0,9.8,1013,0,89,40,27.5,9.7,8
24.3,0,9,1013,0,89,16,26.7,10,8
24.1,0,7.4,1013,0,89,36,26.4,9.7,8
23.8,19,5.9,1013,0.07,90,56,26.2,9.3,8
13.4,0,9.4,1009,0,60,1,12.8,10,8
13.2,0,9.6,1009,0,57,1,12.5,10,8
13,0,9.8,1009,0,54,0,12.3,10,8
12.8,0,10.1,1010,0,51,0,12,10,8
13.5,0,10.2,1010,0,50,0,12.9,10,8
14.3,0,10.3,1011,0,49,0,13.7,10,8
15,0,10.4,1011,0,48,0,14.6,10,8
16.9,20,8.3,1011,0,45,0,16.6,10,8
18.7,20,6.1,1011,0,42,0,18.6,10,8
20.6,20,4,1011,0,39,0,20.6,10,8
23.3,20,5.4,1010,0,38,0,23.1,10,8
26.1,20,6.8,1010,0,37,0,25.7,10,8
28.8,20,8.3,1009,0,35,0,28.2,10,8
28.8,20,8,1009,0,37,1,28.3,10,8
28.7,20,7.8,1008,0,39,1,28.5,10,8
28.7,20,7.6,1008,0,40,2,28.6,10,8
25.3,20,5.9,1009,0,49,2,25.2,10,8
21.9,20,4.2,1009,0,57,3,21.9,10,8
18.5,0,2.5,1010,0,66,3,18.5,10,8
17.2,0,4.6,1011,0,66,3,17.1,10,8
16,0,6.6,1011,0,65,2,15.8,10,8
14.7,0,8.6,1012,0,65,2,14.4,10,8
14.4,0,9.1,1012,0,60,1,13.9,10,8
14,0,9.6,1012,0,54,1,13.5,10,8
24.3,0,5.4,1004,0,30,0,24.3,10,8
23.8,0,5.8,1004,0,31,0,24.2,10,8
23.4,0,6.1,1004,0,32,0,24,10,8
22.9,0,6.5,1004,0,33,0,23.9,10,8
22.5,0,5,1005,0,33,0,23.8,10,8
22.2,0,3.6,1005,0,34,0,23.7,10,8
21.8,0,2.2,1006,0,34,0,21.8,10,8
23.6,20,1.8,1006,0,32,1,24.4,10,8
25.5,20,1.4,1007,0,30,2,25.3,10,8
27.3,20,1.1,1008,0,27,2,26.1,10,8
30,20,1.9,1007,0,25,3,28.7,10,8
32.8,20,2.8,1007,0,23,3,31.4,10,8
35.5,20,3.6,1007,0,21,3,34,10,8
36,20,4.1,1006,0,20,2,34.5,10,8
36.4,20,4.6,1005,0,19,1,35.1,10,8
36.9,20,5,1005,0,19,0,35.6,10,8
34.8,20,5.3,1005,0,21,0,33.4,10,8
32.6,20,5.5,1005,0,24,0,31.2,10,8
30.5,0,5.8,1005,0,26,0,29,10,8
29.4,0,5.4,1006,0,27,0,28.1,10,8
28.3,0,5,1006,0,28,0,27.1,10,8
27.2,0,4.7,1007,0,30,0,26.2,10,8
26.4,0,5.9,1007,0,30,0,25.7,10,8
25.5,0,7.1,1007,0,31,0,25.1,10,8
13.4,0,9.4,1009,0,60,1,12.8,10,8
13.2,0,9.6,1009,0,57,1,12.5,10,8
13,0,9.8,1009,0,54,0,12.3,10,8
12.8,0,10.1,1010,0,51,0,12,10,8
13.5,0,10.2,1010,0,50,0,12.9,10,8
14.3,0,10.3,1011,0,49,0,13.7,10,8
15,0,10.4,1011,0,48,0,14.6,10,8
16.9,20,8.3,1011,0,45,0,16.6,10,8
18.7,20,6.1,1011,0,42,0,18.6,10,8
20.6,20,4,1011,0,39,0,20.6,10,8
23.3,20,5.4,1010,0,38,0,23.1,10,8
26.1,20,6.8,1010,0,37,0,25.7,10,8
28.8,20,8.3,1009,0,35,0,28.2,10,8
28.8,20,8,1009,0,37,1,28.3,10,8
28.7,20,7.8,1008,0,39,1,28.5,10,8
28.7,20,7.6,1008,0,40,2,28.6,10,8
25.3,20,5.9,1009,0,49,2,25.2,10,8
21.9,20,4.2,1009,0,57,3,21.9,10,8
18.5,0,2.5,1010,0,66,3,18.5,10,8
17.2,0,4.6,1011,0,66,3,17.1,10,8
16,0,6.6,1011,0,65,2,15.8,10,8
14.7,0,8.6,1012,0,65,2,14.4,10,8
14.4,0,9.1,1012,0,60,1,13.9,10,8
14,0,9.6,1012,0,54,1,13.5,10,8
25.1,19,3.6,1004,0.04,74,84,26.9,10,8
24.7,19,3.7,1004,0.02,75,82,26.5,10,8
24.2,19,3.8,1003,0.03,77,81,26.1,10,8
23.8,19,4,1003,0.04,78,79,25.7,10,8
23.8,19,4.6,1004,0.02,80,76,25.7,10,8
23.7,1,5.2,1004,0,82,73,25.8,10,8
23.7,1,5.8,1005,0,84,71,25.8,10,8
25.5,1,7.1,1005,0,80,63,28.2,10,8
27.2,14,8.4,1005,0,75,55,30.6,10,8
29,14,9.7,1006,0,71,48,33,10,8
29.7,14,11.5,1005,0,69,59,34.2,10,8
30.5,6,13.3,1004,0.27,67,70,35.4,10,8
31.2,6,15.1,1003,0.36,65,81,36.6,10,8
31.4,6,12.8,1003,0.18,65,80,37.3,10,8
31.7,17,10.6,1002,0.17,66,78,38,10,8
31.9,17,8.3,1001,0.22,66,77,38.7,10,8
30.1,17,8.6,1002,0.11,72,77,35.7,9.7,8
28.3,19,9,1003,0.13,77,76,32.6,9.3,8
26.5,19,9.4,1004,0.18,83,76,29.6,9,8
26,19,9.1,1004,0.09,85,77,29,9,8
25.5,19,8.9,1005,0.13,87,79,28.3,9,8
25,19,8.6,1005,0.18,89,80,27.7,9,8
24.7,19,8.4,1005,0.09,91,82,27.4,9.3,8
24.4,6,8.2,1005,0.33,92,85,27,9.7,8
23.6,19,4.3,1013,0.09,90,76,25.9,9,8
23.4,19,4.2,1012,0.04,91,58,25.7,9.3,8
23.3,0,4.1,1012,0,91,41,25.6,9.7,8
23.1,0,4,1012,0,92,23,25.4,10,8
23,0,3.4,1012,0,92,20,25.3,10,8
22.8,0,2.8,1012,0,92,17,25.1,10,8
22.7,0,2.2,1013,0,92,13,25,10,8
24.2,0,2.8,1013,0,87,11,26.7,10,8
25.6,20,3.4,1014,0,82,9,28.4,10,8
27.1,20,4,1014,0,77,7,30.1,10,8
28.3,20,4.1,1014,0,72,16,31.7,10,8
29.6,14,4.2,1014,0,67,26,33.4,10,8
30.8,14,4.3,1013,0,62,35,35,10,8
30,14,7.1,1013,0,66,48,34.1,9.7,8
29.2,19,9.8,1012,0.17,70,60,33.1,9.3,8
28.4,19,12.6,1012,0.22,74,73,32.2,9,8
27.6,19,11.3,1012,0.11,77,75,31.1,9.3,8
26.7,12,10,1013,0.23,81,78,29.9,9.7,8
25.9,12,8.6,1013,0.31,85,80,28.8,10,8
25.2,12,7.9,1014,0.16,86,56,27.9,10,8
24.6,0,7.2,1014,0,88,32,27.1,10,8
23.9,0,6.5,1014,0,89,8,26.2,10,8
23.8,0,5.3,1014,0,89,31,26.1,9.7,8
23.7,19,4.1,1014,0.13,89,53,25.9,9.3,8
13.7,0,10.1,1012,0,49,0,13,10,8
13.6,0,10.2,1012,0,47,1,12.9,10,8
13.5,0,10.3,1012,0,45,1,12.7,10,8
13.4,0,10.4,1012,0,43,2,12.6,10,8
14,0,9.5,1012,0,41,2,13.4,10,8
14.5,0,8.5,1012,0,40,2,14.3,10,8
15.1,0,7.6,1012,0,39,2,15.1,10,8
16.4,20,6.4,1013,0,41,4,16.4,10,8
17.7,20,5.2,1013,0,43,6,17.7,10,8
19,20,4,1014,0,45,8,19,10,8
19.7,20,5.5,1013,0,46,15,19.7,10,8
20.4,14,7.1,1013,0,47,22,20.4,10,8
21.1,14,8.6,1012,0,48,29,21.1,10,8
20.1,14,6.2,1012,0,54,45,20.1,9.7,8
19.1,19,3.8,1011,0.1,61,60,19.1,9.3,8
18.1,19,1.4,1011,0.13,67,76,18.1,9,8
17,19,3,1011,0.07,71,80,17.1,9.3,8
15.9,19,4.6,1012,0.03,75,83,16,9.7,8
14.8,19,6.1,1012,0.04,80,87,15,10,8
14.3,19,7.1,1012,0.02,81,84,14.3,10,8
13.9,19,8,1013,0.03,81,82,13.5,10,8
13.4,19,9,1013,0.04,82,79,12.8,10,8
12.6,19,9.6,1013,0.02,86,72,11.8,9.7,8
11.9,16,10.2,1013,0.5,89,64,10.8,9.3,8
24.7,0,8.3,1007,0,31,0,24.6,10,8
24.2,0,8.3,1007,0,32,0,24.4,10,8
23.8,0,8.3,1007,0,33,0,24.3,10,8
23.3,0,8.3,1007,0,34,0,24.1,10,8
23,0,8.4,1007,0,34,1,24,10,8
22.7,0,8.5,1007,0,35,2,24,10,8
22.4,0,8.6,1007,0,36,3,23.9,10,8
24.4,20,7.3,1008,0,33,4,25,10,8
26.4,20,6,1009,0,30,5,26,10,8
28.4,20,4.7,1009,0,27,6,27.1,10,8
31,20,8.2,1009,0,25,6,29.7,10,8
33.5,20,11.6,1009,0,24,6,32.4,10,8
36.1,20,15.1,1008,0,22,7,35,10,8
36,20,17.5,1008,0,24,7,35.4,10,8
35.8,20,19.9,1007,0,27,8,35.8,10,8
35.7,20,22.3,1007,0,29,8,36.2,10,8
33.3,20,20.2,1007,0,34,7,33.7,10,8
31,20,18,1007,0,38,5,31.2,10,8
28.6,0,15.8,1007,0,43,4,28.7,10,8
27.3,0,11.2,1008,0,45,3,27.7,10,8
25.9,0,6.5,1008,0,48,1,26.6,10,8
24.6,0,1.8,1009,0,51,0,25.6,10,8
24.5,0,3.4,1008,0,50,2,25.5,10,8
24.4,0,4.9,1008,0,49,4,25.4,10,8
13.7,0,10.1,1012,0,49,0,13,10,8
13.6,0,10.2,1012,0,47,1,12.9,10,8
13.5,0,10.3,1012,0,45,1,12.7,10,8
13.4,0,10.4,1012,0,43,2,12.6,10,8
14,0,9.5,1012,0,41,2,13.4,10,8
14.5,0,8.5,1012,0,40,2,14.3,10,8
15.1,0,7.6,1012,0,39,2,15.1,10,8
16.4,20,6.4,1013,0,41,4,16.4,10,8
17.7,20,5.2,1013,0,43,6,17.7,10,8
19,20,4,1014,0,45,8,19,10,8
19.7,20,5.5,1013,0,46,15,19.7,10,8
20.4,14,7.1,1013,0,47,22,20.4,10,8
21.1,14,8.6,1012,0,48,29,21.1,10,8
20.1,14,6.2,1012,0,54,45,20.1,9.7,8
19.1,19,3.8,1011,0.1,61,60,19.1,9.3,8
18.1,19,1.4,1011,0.13,67,76,18.1,9,8
17,19,3,1011,0.07,71,80,17.1,9.3,8
15.9,19,4.6,1012,0.03,75,83,16,9.7,8
14.8,19,6.1,1012,0.04,80,87,15,10,8
14.3,19,7.1,1012,0.02,81,84,14.3,10,8
13.9,19,8,1013,0.03,81,82,13.5,10,8
13.4,19,9,1013,0.04,82,79,12.8,10,8
12.6,19,9.6,1013,0.02,86,72,11.8,9.7,8
11.9,16,10.2,1013,0.5,89,64,10.8,9.3,8
24.1,6,7.9,1005,0.44,94,87,26.7,10,8
24.1,6,8,1004,0.22,94,84,26.6,10,8
24,1,8.2,1004,0,94,81,26.6,10,8
24,1,8.3,1004,0,94,78,26.5,10,8
24,1,8,1004,0,93,74,26.5,10,8
23.9,1,7.8,1005,0,93,69,26.4,10,8
23.9,1,7.6,1006,0,93,65,26.4,10,8
25.2,1,9.2,1006,0,88,64,28.1,10,8
26.4,6,10.9,1006,0.1,83,63,29.7,10,8
27.7,6,12.6,1007,0.13,78,62,31.4,10,8
27.5,6,11.9,1006,0.07,80,63,31.3,10,8
27.4,6,11.2,1005,0.17,82,64,31.3,10,8
27.2,6,10.4,1004,0.22,84,64,31.2,10,8
27.6,6,12.8,1004,0.11,83,64,31.8,10,8
27.9,6,15.2,1003,0.3,81,63,32.4,10,8
28.3,6,17.6,1003,0.4,80,63,33,10,8
27,6,17.3,1003,0.2,84,68,31.1,10,8
25.8,6,16.9,1004,0.07,89,73,29.1,10,8
24.5,6,16.6,1004,0.09,93,78,27.2,10,8
24.1,6,15.6,1005,0.04,94,76,26.7,10,8
23.8,1,14.6,1005,0,94,74,26.3,10,8
23.4,1,13.7,1006,0,95,73,25.8,10,8
23.4,1,12,1006,0,95,58,25.8,7.3,8
23.3,8,10.3,1005,0,95,43,25.7,4.7,8
23.6,19,2.9,1014,0.18,89,75,25.8,9,8
23.5,19,2.4,1013,0.09,90,80,25.7,9.3,8
23.3,19,1.9,1013,0.03,90,84,25.5,9.7,8
23.2,19,1.4,1013,0.04,90,89,25.4,10,8
23.2,19,1.9,1013,0.02,91,84,25.4,10,8
23.1,19,2.4,1013,0.03,91,80,25.4,10,8
23.1,19,2.9,1013,0.04,91,75,25.4,10,8
24.4,19,4.2,1014,0.02,87,73,26.9,9.7,8
25.6,19,5.5,1014,0.23,83,72,28.5,9.3,8
26.9,19,6.8,1015,0.31,79,70,30,9,8
28.1,19,7.7,1015,0.16,73,63,31.4,9,8
29.4,19,8.5,1014,0.1,66,57,32.8,9,8
30.6,19,9.4,1014,0.13,60,50,34.2,9,8
30.2,19,10.8,1013,0.07,62,63,33.7,9,8
29.8,19,12.2,1013,0.07,63,75,33.3,9,8
29.4,19,13.7,1012,0.09,65,88,32.8,9,8
28.4,19,12.8,1013,0.04,69,86,31.5,9.3,8
27.4,19,12,1013,0.03,72,84,30.2,9.7,8
26.4,19,11.2,1013,0.04,76,82,28.9,10,8
25.6,19,10.4,1014,0.02,77,58,27.9,10,8
24.9,0,9.7,1014,0,78,33,27,10,8
24.1,0,9,1015,0,79,9,26,10,8
23.9,0,8.6,1015,0,80,8,25.8,10,8
23.7,0,8.3,1015,0,80,8,25.7,10,8
