,temp_c,condition,wind_kph,pressure_mb,precip_mm,humidity,cloud,feelslike_c,vis_km,state
18244,17.5,1,7.2,1014.0,0.0,88,56,17.5,10.0,17
18245,18.7,14,6.8,1014.0,0.0,87,43,18.7,10.0,17
18246,19.8,14,6.5,1014.0,0.0,86,30,19.8,10.0,17
18247,21.5,14,4.9,1014.0,0.0,79,47,21.5,10.0,17
18248,23.2,19,3.4,1014.0,0.03,71,64,24.1,10.0,17
18249,24.9,19,1.8,1014.0,0.04,64,81,26.3,10.0,17
18250,25.0,19,2.2,1013.0,0.02,69,80,26.6,9.7,17
18251,25.0,19,2.5,1012.0,0.3,75,80,26.9,9.3,17
18252,25.1,19,2.9,1011.0,0.4,80,79,27.2,9.0,17
18253,24.1,19,2.3,1011.0,0.2,84,81,26.4,9.0,17
18254,23.2,19,1.7,1011.0,0.37,88,84,25.5,9.0,17
18255,22.2,19,1.1,1011.0,0.49,92,86,24.7,9.0,17
18256,20.7,19,2.5,1012.0,0.24,94,91,20.7,6.0,17
18257,19.1,2,4.0,1013.0,0.0,95,95,19.1,3.0,17
18258,17.6,2,5.4,1014.0,0.0,97,100,17.6,0.0,17
18259,17.3,2,5.0,1014.0,0.0,97,100,17.3,0.0,17
18260,16.9,2,4.7,1015.0,0.0,97,100,16.9,0.0,17
18261,16.6,2,4.3,1015.0,0.0,97,100,16.6,0.0,17
18262,16.5,2,3.8,1015.0,0.0,98,94,16.5,3.3,17
18263,16.5,6,3.4,1015.0,0.07,98,88,16.5,6.7,17
18264,23.6,19,6.1,1009.0,0.22,95,75,26.1,9.0,17
18265,23.4,19,5.5,1009.0,0.11,95,61,25.9,6.7,17
18266,23.3,8,4.9,1009.0,0.0,95,46,25.7,4.3,17
18267,23.1,8,4.3,1009.0,0.0,96,32,25.5,2.0,17
18268,23.3,8,5.2,1010.0,0.0,95,49,25.7,4.3,17
18269,23.5,19,6.0,1010.0,0.13,95,65,26.0,6.7,17
18270,23.7,19,6.8,1011.0,0.18,94,82,26.2,9.0,17
18271,25.1,19,7.0,1011.0,0.09,88,68,28.1,9.3,17
18272,26.6,14,7.1,1011.0,0.0,83,54,29.9,9.7,17
18273,28.0,14,7.2,1012.0,0.0,77,41,31.8,10.0,17
18274,28.9,14,6.6,1011.0,0.0,74,37,33.5,10.0,17
18275,29.9,14,6.0,1009.0,0.0,72,34,35.1,10.0,17
18276,30.8,14,5.4,1008.0,0.0,70,30,36.8,10.0,17
18277,30.5,14,5.0,1008.0,0.0,72,36,36.6,10.0,17
18278,30.3,14,4.7,1008.0,0.0,74,42,36.4,10.0,17
18279,30.0,14,4.3,1008.0,0.0,76,48,36.2,10.0,17
18280,28.6,14,3.8,1008.0,0.0,80,56,33.8,9.7,17
18281,27.3,19,3.4,1009.0,0.23,84,63,31.5,9.3,17
18282,25.9,19,2.9,1009.0,0.31,88,71,29.1,9.0,17
18283,25.2,19,5.3,1010.0,0.16,91,66,28.2,9.3,17
18284,24.6,6,7.7,1011.0,0.3,93,61,27.4,9.7,17
18285,23.9,6,10.1,1011.0,0.4,96,56,26.5,10.0,17
18286,23.5,6,7.3,1011.0,0.2,97,71,26.1,9.0,17
18287,23.1,11,4.6,1011.0,0.97,98,85,25.6,8.0,17
18288,16.7,14,7.6,1014.0,0.0,90,26,16.7,10.0,17
18289,16.6,14,7.6,1013.0,0.0,90,40,16.6,10.0,17
18290,16.5,1,7.6,1013.0,0.0,89,55,16.5,10.0,17
18291,16.4,1,7.6,1013.0,0.0,89,69,16.4,10.0,17
18292,17.5,1,7.2,1014.0,0.0,88,56,17.5,10.0,17
18293,18.7,14,6.8,1014.0,0.0,87,43,18.7,10.0,17
18294,19.8,14,6.5,1014.0,0.0,86,30,19.8,10.0,17
18295,21.5,14,4.9,1014.0,0.0,79,47,21.5,10.0,17
18296,23.2,19,3.4,1014.0,0.03,71,64,24.1,10.0,17
18297,24.9,19,1.8,1014.0,0.04,64,81,26.3,10.0,17
18298,25.0,19,2.2,1013.0,0.02,69,80,26.6,9.7,17
18299,25.0,19,2.5,1012.0,0.3,75,80,26.9,9.3,17
18300,25.1,19,2.9,1011.0,0.4,80,79,27.2,9.0,17
18301,24.1,19,2.3,1011.0,0.2,84,81,26.4,9.0,17
18302,23.2,19,1.7,1011.0,0.37,88,84,25.5,9.0,17
18303,22.2,19,1.1,1011.0,0.49,92,86,24.7,9.0,17
18304,20.7,19,2.5,1012.0,0.24,94,91,20.7,6.0,17
18305,19.1,2,4.0,1013.0,0.0,95,95,19.1,3.0,17
18306,17.6,2,5.4,1014.0,0.0,97,100,17.6,0.0,17
18307,17.3,2,5.0,1014.0,0.0,97,100,17.3,0.0,17
18308,16.9,2,4.7,1015.0,0.0,97,100,16.9,0.0,17
18309,16.6,2,4.3,1015.0,0.0,97,100,16.6,0.0,17
18310,16.5,2,3.8,1015.0,0.0,98,94,16.5,3.3,17
18311,16.5,6,3.4,1015.0,0.07,98,88,16.5,6.7,17
18312,23.6,19,6.1,1009.0,0.22,95,75,26.1,9.0,17
18313,23.4,19,5.5,1009.0,0.11,95,61,25.9,6.7,17
18314,23.3,8,4.9,1009.0,0.0,95,46,25.7,4.3,17
18315,23.1,8,4.3,1009.0,0.0,96,32,25.5,2.0,17
18316,23.3,8,5.2,1010.0,0.0,95,49,25.7,4.3,17
18317,23.5,19,6.0,1010.0,0.13,95,65,26.0,6.7,17
18318,23.7,19,6.8,1011.0,0.18,94,82,26.2,9.0,17
18319,25.1,19,7.0,1011.0,0.09,88,68,28.1,9.3,17
18320,26.6,14,7.1,1011.0,0.0,83,54,29.9,9.7,17
18321,28.0,14,7.2,1012.0,0.0,77,41,31.8,10.0,17
18322,28.9,14,6.6,1011.0,0.0,74,37,33.5,10.0,17
18323,29.9,14,6.0,1009.0,0.0,72,34,35.1,10.0,17
18324,30.8,14,5.4,1008.0,0.0,70,30,36.8,10.0,17
18325,30.5,14,5.0,1008.0,0.0,72,36,36.6,10.0,17
18326,30.3,14,4.7,1008.0,0.0,74,42,36.4,10.0,17
18327,30.0,14,4.3,1008.0,0.0,76,48,36.2,10.0,17
18328,28.6,14,3.8,1008.0,0.0,80,56,33.8,9.7,17
18329,27.3,19,3.4,1009.0,0.23,84,63,31.5,9.3,17
18330,25.9,19,2.9,1009.0,0.31,88,71,29.1,9.0,17
18331,25.2,19,5.3,1010.0,0.16,91,66,28.2,9.3,17
18332,24.6,6,7.7,1011.0,0.3,93,61,27.4,9.7,17
18333,23.9,6,10.1,1011.0,0.4,96,56,26.5,10.0,17
18334,23.5,6,7.3,1011.0,0.2,97,71,26.1,9.0,17
18335,23.1,11,4.6,1011.0,0.97,98,85,25.6,8.0,17
18336,25.1,3,29.9,1006.0,4.09,96,100,28.5,5.0,17
18337,25.1,3,26.5,1006.0,2.04,96,100,28.5,5.0,17
18338,25.1,3,23.2,1006.0,3.2,96,100,28.4,5.0,17
18339,25.1,3,19.8,1006.0,4.27,96,100,28.4,5.0,17
18340,25.0,3,18.0,1006.0,2.13,96,100,28.2,6.7,17
18341,24.8,13,16.2,1006.0,0.0,97,100,28.1,8.3,17
18342,24.7,13,14.4,1007.0,0.0,98,100,27.9,10.0,17
18343,25.0,13,16.9,1007.0,0.0,96,100,28.3,8.3,17
18344,25.3,3,19.4,1008.0,4.17,95,100,28.7,6.7,17
18345,25.6,3,22.0,1009.0,5.56,94,100,29.1,5.0,17
18346,25.5,3,21.5,1008.0,2.78,95,100,29.0,5.0,17
18347,25.3,3,21.0,1008.0,6.0,96,100,28.9,5.0,17
18348,25.2,3,20.5,1007.0,8.0,97,100,28.8,5.0,17
18349,25.2,3,19.8,1007.0,4.0,97,100,28.8,5.0,17
18350,25.3,3,19.1,1006.0,7.63,97,100,28.9,5.0,17
18351,25.3,3,18.4,1006.0,10.18,97,100,28.9,5.0,17
18352,25.4,3,19.3,1007.0,5.09,95,100,28.9,6.7,17
18353,25.4,13,20.3,1007.0,0.0,94,100,28.8,8.3,17
18354,25.5,13,21.2,1008.0,0.0,92,100,28.8,10.0,17
18355,25.6,13,22.2,1008.0,0.0,93,100,29.1,9.0,17
18356,25.8,9,23.2,1009.0,1.03,93,99,29.4,8.0,17
18357,25.9,9,24.1,1009.0,1.38,93,99,29.7,7.0,17
18358,25.6,9,19.0,1010.0,0.69,93,99,29.1,8.0,17
18359,25.2,6,13.8,1010.0,0.77,93,100,28.4,9.0,17
18360,16.7,14,7.6,1014.0,0.0,90,26,16.7,10.0,17
18361,16.6,14,7.6,1013.0,0.0,90,40,16.6,10.0,17
18362,16.5,1,7.6,1013.0,0.0,89,55,16.5,10.0,17
18363,16.4,1,7.6,1013.0,0.0,89,69,16.4,10.0,17
18364,17.5,1,7.2,1014.0,0.0,88,56,17.5,10.0,17
18365,18.7,14,6.8,1014.0,0.0,87,43,18.7,10.0,17
18366,19.8,14,6.5,1014.0,0.0,86,30,19.8,10.0,17
18367,21.5,14,4.9,1014.0,0.0,79,47,21.5,10.0,17
18368,23.2,19,3.4,1014.0,0.03,71,64,24.1,10.0,17
18369,24.9,19,1.8,1014.0,0.04,64,81,26.3,10.0,17
18370,25.0,19,2.2,1013.0,0.02,69,80,26.6,9.7,17
18371,25.0,19,2.5,1012.0,0.3,75,80,26.9,9.3,17
18372,25.1,19,2.9,1011.0,0.4,80,79,27.2,9.0,17
18373,24.1,19,2.3,1011.0,0.2,84,81,26.4,9.0,17
18374,23.2,19,1.7,1011.0,0.37,88,84,25.5,9.0,17
18375,22.2,19,1.1,1011.0,0.49,92,86,24.7,9.0,17
18376,20.7,19,2.5,1012.0,0.24,94,91,20.7,6.0,17
18377,19.1,2,4.0,1013.0,0.0,95,95,19.1,3.0,17
18378,17.6,2,5.4,1014.0,0.0,97,100,17.6,0.0,17
18379,17.3,2,5.0,1014.0,0.0,97,100,17.3,0.0,17
18380,16.9,2,4.7,1015.0,0.0,97,100,16.9,0.0,17
18381,16.6,2,4.3,1015.0,0.0,97,100,16.6,0.0,17
18382,16.5,2,3.8,1015.0,0.0,98,94,16.5,3.3,17
18383,16.5,6,3.4,1015.0,0.07,98,88,16.5,6.7,17
18384,16.4,6,2.9,1014.0,0.09,98,82,16.4,10.0,17
18385,16.4,6,2.6,1014.0,0.04,98,88,16.4,6.7,17
18386,16.4,2,2.4,1014.0,0.0,98,94,16.4,3.3,17
18387,16.4,2,2.2,1014.0,0.0,98,100,16.4,0.0,17
18388,16.7,2,2.4,1014.0,0.0,98,100,16.7,0.0,17
18389,17.0,2,2.6,1015.0,0.0,98,100,17.0,0.0,17
18390,17.3,2,2.9,1016.0,0.0,98,100,17.3,0.0,17
18391,17.6,2,2.3,1016.0,0.0,98,100,17.6,0.0,17
18392,17.9,2,1.7,1016.0,0.0,97,100,17.9,0.0,17
18393,18.2,2,1.1,1016.0,0.0,97,100,18.2,0.0,17
18394,18.6,2,1.9,1015.0,0.0,97,95,18.6,3.3,17
18395,19.1,6,2.8,1014.0,0.27,97,89,19.1,6.7,17
18396,19.5,6,3.6,1013.0,0.36,96,84,19.5,10.0,17
18397,19.3,6,3.0,1013.0,0.18,98,89,19.3,10.0,17
18398,19.1,6,2.4,1013.0,0.37,99,95,19.1,10.0,17
18399,18.9,6,1.8,1012.0,0.49,100,100,18.9,10.0,17
18400,18.8,6,2.3,1013.0,0.24,99,97,18.8,10.0,17
18401,18.8,6,2.8,1013.0,0.07,99,94,18.8,10.0,17
18402,18.7,6,3.2,1014.0,0.09,99,91,18.7,10.0,17
18403,18.2,6,3.2,1014.0,0.04,98,91,18.2,10.0,17
18404,17.8,6,3.2,1014.0,0.07,98,91,17.8,10.0,17
18405,17.3,6,3.2,1014.0,0.09,98,92,17.3,10.0,17
18406,17.1,6,3.1,1014.0,0.04,98,89,17.1,7.3,17
18407,17.0,4,3.0,1013.0,0.23,98,86,17.0,4.7,17
18408,22.7,11,1.8,1011.0,1.29,99,100,25.2,7.0,17
18409,22.7,11,2.4,1011.0,0.64,99,100,25.2,7.0,17
18410,22.6,11,3.0,1011.0,1.23,99,100,25.1,7.0,17
18411,22.6,11,3.6,1011.0,1.64,99,100,25.1,7.0,17
18412,22.6,11,3.5,1012.0,0.82,99,100,25.1,7.7,17
18413,22.6,5,3.4,1012.0,0.47,99,100,25.1,8.3,17
18414,22.6,5,3.2,1013.0,0.62,99,100,25.1,9.0,17
18415,22.8,5,2.3,1013.0,0.31,98,100,25.3,9.3,17
18416,22.9,6,1.3,1013.0,0.27,98,100,25.4,9.7,17
18417,23.1,6,0.4,1014.0,0.36,97,100,25.6,10.0,17
18418,23.5,6,1.0,1013.0,0.18,96,100,26.0,10.0,17
18419,23.8,6,1.6,1012.0,0.2,95,100,26.5,10.0,17
18420,24.2,6,2.2,1011.0,0.27,95,100,26.9,10.0,17
18421,24.0,6,3.0,1011.0,0.13,95,100,26.7,10.0,17
18422,23.8,6,3.8,1010.0,0.23,96,100,26.4,10.0,17
18423,23.6,6,4.7,1010.0,0.31,97,100,26.2,10.0,17
18424,23.5,6,5.0,1010.0,0.16,98,100,26.1,7.3,17
18425,23.3,4,5.4,1011.0,0.17,98,100,25.9,4.7,17
18426,23.2,4,5.8,1011.0,0.22,98,100,25.8,2.0,17
18427,23.1,4,5.5,1011.0,0.11,98,100,25.6,4.7,17
18428,22.9,6,5.3,1011.0,0.13,98,100,25.5,7.3,17
18429,22.8,6,5.0,1011.0,0.18,98,100,25.3,10.0,17
18430,22.8,6,4.8,1011.0,0.09,98,100,25.3,9.7,17
18431,22.8,5,4.6,1010.0,0.8,99,100,25.4,9.3,17
18432,16.4,6,2.9,1014.0,0.09,98,82,16.4,10.0,17
18433,16.4,6,2.6,1014.0,0.04,98,88,16.4,6.7,17
18434,16.4,2,2.4,1014.0,0.0,98,94,16.4,3.3,17
18435,16.4,2,2.2,1014.0,0.0,98,100,16.4,0.0,17
18436,16.7,2,2.4,1014.0,0.0,98,100,16.7,0.0,17
18437,17.0,2,2.6,1015.0,0.0,98,100,17.0,0.0,17
18438,17.3,2,2.9,1016.0,0.0,98,100,17.3,0.0,17
18439,17.6,2,2.3,1016.0,0.0,98,100,17.6,0.0,17
18440,17.9,2,1.7,1016.0,0.0,97,100,17.9,0.0,17
18441,18.2,2,1.1,1016.0,0.0,97,100,18.2,0.0,17
18442,18.6,2,1.9,1015.0,0.0,97,95,18.6,3.3,17
18443,19.1,6,2.8,1014.0,0.27,97,89,19.1,6.7,17
18444,19.5,6,3.6,1013.0,0.36,96,84,19.5,10.0,17
18445,19.3,6,3.0,1013.0,0.18,98,89,19.3,10.0,17
18446,19.1,6,2.4,1013.0,0.37,99,95,19.1,10.0,17
18447,18.9,6,1.8,1012.0,0.49,100,100,18.9,10.0,17
18448,18.8,6,2.3,1013.0,0.24,99,97,18.8,10.0,17
18449,18.8,6,2.8,1013.0,0.07,99,94,18.8,10.0,17
18450,18.7,6,3.2,1014.0,0.09,99,91,18.7,10.0,17
18451,18.2,6,3.2,1014.0,0.04,98,91,18.2,10.0,17
18452,17.8,6,3.2,1014.0,0.07,98,91,17.8,10.0,17
18453,17.3,6,3.2,1014.0,0.09,98,92,17.3,10.0,17
18454,17.1,6,3.1,1014.0,0.04,98,89,17.1,7.3,17
18455,17.0,4,3.0,1013.0,0.23,98,86,17.0,4.7,17
18456,22.7,11,1.8,1011.0,1.29,99,100,25.2,7.0,17
18457,22.7,11,2.4,1011.0,0.64,99,100,25.2,7.0,17
18458,22.6,11,3.0,1011.0,1.23,99,100,25.1,7.0,17
18459,22.6,11,3.6,1011.0,1.64,99,100,25.1,7.0,17
18460,22.6,11,3.5,1012.0,0.82,99,100,25.1,7.7,17
18461,22.6,5,3.4,1012.0,0.47,99,100,25.1,8.3,17
18462,22.6,5,3.2,1013.0,0.62,99,100,25.1,9.0,17
18463,22.8,5,2.3,1013.0,0.31,98,100,25.3,9.3,17
18464,22.9,6,1.3,1013.0,0.27,98,100,25.4,9.7,17
18465,23.1,6,0.4,1014.0,0.36,97,100,25.6,10.0,17
18466,23.5,6,1.0,1013.0,0.18,96,100,26.0,10.0,17
18467,23.8,6,1.6,1012.0,0.2,95,100,26.5,10.0,17
18468,24.2,6,2.2,1011.0,0.27,95,100,26.9,10.0,17
18469,24.0,6,3.0,1011.0,0.13,95,100,26.7,10.0,17
18470,23.8,6,3.8,1010.0,0.23,96,100,26.4,10.0,17
18471,23.6,6,4.7,1010.0,0.31,97,100,26.2,10.0,17
18472,23.5,6,5.0,1010.0,0.16,98,100,26.1,7.3,17
18473,23.3,4,5.4,1011.0,0.17,98,100,25.9,4.7,17
18474,23.2,4,5.8,1011.0,0.22,98,100,25.8,2.0,17
18475,23.1,4,5.5,1011.0,0.11,98,100,25.6,4.7,17
18476,22.9,6,5.3,1011.0,0.13,98,100,25.5,7.3,17
18477,22.8,6,5.0,1011.0,0.18,98,100,25.3,10.0,17
18478,22.8,6,4.8,1011.0,0.09,98,100,25.3,9.7,17
18479,22.8,5,4.6,1010.0,0.8,99,100,25.4,9.3,17
18480,24.9,6,8.6,1011.0,1.02,93,100,27.8,10.0,17
18481,24.9,6,10.8,1010.0,0.51,92,93,27.8,10.0,17
18482,25.0,6,13.0,1010.0,0.43,92,86,27.9,10.0,17
18483,25.0,6,15.1,1010.0,0.58,92,79,27.9,10.0,17
18484,24.6,6,12.1,1010.0,0.29,93,74,27.4,9.3,17
18485,24.1,12,9.1,1011.0,1.7,95,70,26.8,8.7,17
18486,23.7,12,6.1,1011.0,2.27,96,65,26.3,8.0,17
18487,24.7,12,8.0,1012.0,1.13,93,71,27.6,6.0,17
18488,25.6,4,10.0,1012.0,0.17,90,78,29.0,4.0,17
18489,26.6,4,11.9,1013.0,0.22,87,84,30.3,2.0,17
18490,27.4,4,13.7,1012.0,0.11,84,83,31.7,4.7,17
18491,28.2,6,15.5,1011.0,0.27,82,81,33.2,7.3,17
18492,29.0,6,17.3,1011.0,0.36,80,79,34.6,10.0,17
18493,28.5,6,16.4,1010.0,0.18,82,82,33.9,9.0,17
18494,28.1,9,15.6,1009.0,1.33,85,86,33.2,8.0,17
18495,27.6,9,14.8,1008.0,1.78,87,89,32.5,7.0,17
18496,27.0,9,13.7,1009.0,0.89,89,92,31.5,7.7,17
18497,26.4,21,12.6,1009.0,0.0,91,95,30.5,8.3,17
18498,25.8,21,11.5,1009.0,0.0,93,98,29.5,9.0,17
18499,25.5,21,13.7,1010.0,0.0,95,97,29.1,8.3,17
18500,25.2,9,15.8,1010.0,2.07,96,96,28.6,7.7,17
18501,24.9,9,18.0,1011.0,2.76,97,94,28.2,7.0,17
18502,24.9,9,15.0,1010.0,1.38,96,81,28.1,8.0,17
18503,24.8,6,12.0,1010.0,0.57,95,68,27.9,9.0,17
18504,16.4,6,2.9,1014.0,0.09,98,82,16.4,10.0,17
18505,16.4,6,2.6,1014.0,0.04,98,88,16.4,6.7,17
18506,16.4,2,2.4,1014.0,0.0,98,94,16.4,3.3,17
18507,16.4,2,2.2,1014.0,0.0,98,100,16.4,0.0,17
18508,16.7,2,2.4,1014.0,0.0,98,100,16.7,0.0,17
18509,17.0,2,2.6,1015.0,0.0,98,100,17.0,0.0,17
18510,17.3,2,2.9,1016.0,0.0,98,100,17.3,0.0,17
18511,17.6,2,2.3,1016.0,0.0,98,100,17.6,0.0,17
18512,17.9,2,1.7,1016.0,0.0,97,100,17.9,0.0,17
18513,18.2,2,1.1,1016.0,0.0,97,100,18.2,0.0,17
18514,18.6,2,1.9,1015.0,0.0,97,95,18.6,3.3,17
18515,19.1,6,2.8,1014.0,0.27,97,89,19.1,6.7,17
18516,19.5,6,3.6,1013.0,0.36,96,84,19.5,10.0,17
18517,19.3,6,3.0,1013.0,0.18,98,89,19.3,10.0,17
18518,19.1,6,2.4,1013.0,0.37,99,95,19.1,10.0,17
18519,18.9,6,1.8,1012.0,0.49,100,100,18.9,10.0,17
18520,18.8,6,2.3,1013.0,0.24,99,97,18.8,10.0,17
18521,18.8,6,2.8,1013.0,0.07,99,94,18.8,10.0,17
18522,18.7,6,3.2,1014.0,0.09,99,91,18.7,10.0,17
18523,18.2,6,3.2,1014.0,0.04,98,91,18.2,10.0,17
18524,17.8,6,3.2,1014.0,0.07,98,91,17.8,10.0,17
18525,17.3,6,3.2,1014.0,0.09,98,92,17.3,10.0,17
18526,17.1,6,3.1,1014.0,0.04,98,89,17.1,7.3,17
18527,17.0,4,3.0,1013.0,0.23,98,86,17.0,4.7,17
18528,16.8,4,2.9,1012.0,0.31,98,83,16.8,2.0,17
18529,16.8,4,2.8,1012.0,0.16,98,89,16.8,3.7,17
18530,16.8,11,2.6,1012.0,1.73,99,94,16.8,5.3,17
18531,16.8,11,2.5,1012.0,2.31,100,100,16.8,7.0,17
18532,17.5,11,3.2,1012.0,1.16,99,97,17.5,5.3,17
18533,18.2,4,4.0,1012.0,0.07,99,93,18.2,3.7,17
18534,18.9,4,4.7,1013.0,0.09,99,90,18.9,2.0,17
18535,19.5,4,4.1,1013.0,0.04,98,85,19.5,4.7,17
18536,20.0,6,3.5,1013.0,0.17,97,79,20.0,7.3,17
18537,20.6,6,2.9,1013.0,0.22,97,74,20.6,10.0,17
18538,20.1,6,3.2,1012.0,0.11,97,78,20.1,10.0,17
18539,19.6,6,3.6,1012.0,0.13,97,81,19.6,10.0,17
18540,19.1,6,4.0,1011.0,0.18,98,85,19.1,10.0,17
18541,19.0,6,3.6,1010.0,0.09,98,84,19.0,10.0,17
18542,19.0,6,3.2,1010.0,0.17,98,83,19.0,10.0,17
18543,18.9,6,2.9,1009.0,0.22,98,82,18.9,10.0,17
18544,18.8,6,2.5,1010.0,0.11,99,88,18.8,8.3,17
18545,18.6,3,2.2,1010.0,3.6,99,94,18.6,6.7,17
18546,18.5,3,1.8,1011.0,4.8,100,100,18.5,5.0,17
18547,17.9,3,3.2,1011.0,2.4,99,98,17.9,5.7,17
18548,17.4,11,4.7,1011.0,2.0,99,95,17.4,6.3,17
18549,16.8,11,6.1,1012.0,2.67,98,93,16.8,7.0,17
18550,16.2,11,5.9,1012.0,1.33,97,75,16.3,5.3,17
18551,15.5,8,5.6,1012.0,0.0,95,57,15.7,3.7,17
18552,22.8,5,4.3,1010.0,1.07,99,100,25.4,9.0,17
18553,22.8,5,5.9,1009.0,0.53,99,100,25.3,8.3,17
18554,22.7,11,7.4,1009.0,1.03,99,100,25.3,7.7,17
18555,22.7,11,9.0,1008.0,1.38,99,100,25.2,7.0,17
18556,22.7,11,7.7,1009.0,0.69,98,100,25.2,5.3,17
18557,22.8,4,6.4,1009.0,0.17,98,100,25.3,3.7,17
18558,22.8,4,5.0,1010.0,0.22,98,100,25.3,2.0,17
18559,23.0,4,6.8,1010.0,0.11,97,100,25.5,4.7,17
18560,23.2,6,8.6,1011.0,0.13,97,100,25.7,7.3,17
18561,23.4,6,10.4,1011.0,0.18,96,100,25.9,10.0,17
18562,23.2,6,8.9,1010.0,0.09,97,100,25.7,9.0,17
18563,23.0,11,7.3,1009.0,1.27,98,100,25.5,8.0,17
18564,22.8,11,5.8,1008.0,1.69,98,100,25.3,7.0,17
18565,22.8,11,5.8,1007.0,0.84,98,98,25.3,7.0,17
18566,22.7,11,5.8,1007.0,1.0,98,97,25.2,7.0,17
18567,22.7,11,5.8,1007.0,1.33,98,95,25.2,7.0,17
18568,22.9,11,6.2,1007.0,0.67,98,91,25.5,8.0,17
18569,23.2,6,6.7,1008.0,0.07,98,87,25.7,9.0,17
18570,23.4,6,7.2,1008.0,0.09,98,83,26.0,10.0,17
18571,23.3,6,7.3,1008.0,0.04,98,86,25.8,10.0,17
18572,23.1,6,7.4,1008.0,0.13,98,89,25.7,10.0,17
18573,23.0,6,7.6,1009.0,0.18,98,92,25.5,10.0,17
18574,22.5,6,5.6,1009.0,0.09,98,85,25.1,9.7,17
18575,22.0,19,3.7,1009.0,0.33,97,78,24.7,9.3,17
18576,16.8,4,2.9,1012.0,0.31,98,83,16.8,2.0,17
18577,16.8,4,2.8,1012.0,0.16,98,89,16.8,3.7,17
18578,16.8,11,2.6,1012.0,1.73,99,94,16.8,5.3,17
18579,16.8,11,2.5,1012.0,2.31,100,100,16.8,7.0,17
18580,17.5,11,3.2,1012.0,1.16,99,97,17.5,5.3,17
18581,18.2,4,4.0,1012.0,0.07,99,93,18.2,3.7,17
18582,18.9,4,4.7,1013.0,0.09,99,90,18.9,2.0,17
18583,19.5,4,4.1,1013.0,0.04,98,85,19.5,4.7,17
18584,20.0,6,3.5,1013.0,0.17,97,79,20.0,7.3,17
18585,20.6,6,2.9,1013.0,0.22,97,74,20.6,10.0,17
18586,20.1,6,3.2,1012.0,0.11,97,78,20.1,10.0,17
18587,19.6,6,3.6,1012.0,0.13,97,81,19.6,10.0,17
18588,19.1,6,4.0,1011.0,0.18,98,85,19.1,10.0,17
18589,19.0,6,3.6,1010.0,0.09,98,84,19.0,10.0,17
18590,19.0,6,3.2,1010.0,0.17,98,83,19.0,10.0,17
18591,18.9,6,2.9,1009.0,0.22,98,82,18.9,10.0,17
18592,18.8,6,2.5,1010.0,0.11,99,88,18.8,8.3,17
18593,18.6,3,2.2,1010.0,3.6,99,94,18.6,6.7,17
18594,18.5,3,1.8,1011.0,4.8,100,100,18.5,5.0,17
18595,17.9,3,3.2,1011.0,2.4,99,98,17.9,5.7,17
18596,17.4,11,4.7,1011.0,2.0,99,95,17.4,6.3,17
18597,16.8,11,6.1,1012.0,2.67,98,93,16.8,7.0,17
18598,16.2,11,5.9,1012.0,1.33,97,75,16.3,5.3,17
18599,15.5,8,5.6,1012.0,0.0,95,57,15.7,3.7,17
18600,22.8,5,4.3,1010.0,1.07,99,100,25.4,9.0,17
18601,22.8,5,5.9,1009.0,0.53,99,100,25.3,8.3,17
18602,22.7,11,7.4,1009.0,1.03,99,100,25.3,7.7,17
18603,22.7,11,9.0,1008.0,1.38,99,100,25.2,7.0,17
18604,22.7,11,7.7,1009.0,0.69,98,100,25.2,5.3,17
18605,22.8,4,6.4,1009.0,0.17,98,100,25.3,3.7,17
18606,22.8,4,5.0,1010.0,0.22,98,100,25.3,2.0,17
18607,23.0,4,6.8,1010.0,0.11,97,100,25.5,4.7,17
18608,23.2,6,8.6,1011.0,0.13,97,100,25.7,7.3,17
18609,23.4,6,10.4,1011.0,0.18,96,100,25.9,10.0,17
18610,23.2,6,8.9,1010.0,0.09,97,100,25.7,9.0,17
18611,23.0,11,7.3,1009.0,1.27,98,100,25.5,8.0,17
18612,22.8,11,5.8,1008.0,1.69,98,100,25.3,7.0,17
18613,22.8,11,5.8,1007.0,0.84,98,98,25.3,7.0,17
18614,22.7,11,5.8,1007.0,1.0,98,97,25.2,7.0,17
18615,22.7,11,5.8,1007.0,1.33,98,95,25.2,7.0,17
18616,22.9,11,6.2,1007.0,0.67,98,91,25.5,8.0,17
18617,23.2,6,6.7,1008.0,0.07,98,87,25.7,9.0,17
18618,23.4,6,7.2,1008.0,0.09,98,83,26.0,10.0,17
18619,23.3,6,7.3,1008.0,0.04,98,86,25.8,10.0,17
18620,23.1,6,7.4,1008.0,0.13,98,89,25.7,10.0,17
18621,23.0,6,7.6,1009.0,0.18,98,92,25.5,10.0,17
18622,22.5,6,5.6,1009.0,0.09,98,85,25.1,9.7,17
18623,22.0,19,3.7,1009.0,0.33,97,78,24.7,9.3,17
18624,24.8,6,9.0,1010.0,0.76,95,55,27.8,10.0,17
18625,24.9,6,9.0,1010.0,0.38,94,63,27.9,7.7,17
18626,24.9,22,9.0,1009.0,2.57,93,71,27.9,5.3,17
18627,25.0,22,9.0,1009.0,3.42,93,79,28.0,3.0,17
18628,25.0,22,9.1,1009.0,1.71,92,77,28.0,4.3,17
18629,25.0,9,9.2,1009.0,1.47,92,75,27.9,5.7,17
18630,25.0,9,9.4,1010.0,1.96,92,73,27.9,7.0,17
